Santa Monica College - Grade Distribution Spring 2014,,,,,,,,,,,,,,,,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Math,MATH,MATH,18,4290,ORTEGA J A,2,2,8,3,4,,2,4,15,40,
,,,,4291,AKA D O,6,5,5,2,5,,,,8,31,
,,MATH,20,2584,QUEVEDO J M,3,,7,4,12,,1,,5,32,
,,,,2585,KARASIK P A,4,,1,3,13,,,,20,41,
,,,,2586,TSVIKYAN A,8,7,6,3,8,,,2,16,50,
,,,,2587,GHARAMANIANS J,2,2,5,3,7,,,,22,41,
,,,,2588,BOOSHERI S G,,1,3,10,11,,,,8,33,
,,,,2589,GREEN T R,5,8,8,13,,,2,1,7,44,
,,,,2590,LOPEZ MA,,3,8,4,8,,,,12,35,
,,,,2591,NGUYEN D T,3,3,6,2,8,,,1,11,34,
,,,,2592,MURRAY D B,1,5,5,5,7,,1,,8,32,
,,,,2593,TRAN C D,3,6,5,4,22,,,,15,55,
,,,,2594,WANG E,3,5,8,3,6,,,,14,39,
,,,,2595,CHO M,8,5,3,2,2,,1,,15,36,
,,,,2596,GRAVES L P,4,6,6,7,9,,,,12,44,
,,,,2597,HUANG C Y,10,6,4,2,14,,,,3,39,
,,,,2598,SCOTT R H,8,8,11,4,4,,,,7,42,
,,,,2599,NGUYEN D T,3,9,10,9,7,,,1,7,46,
,,,,2600,LONDON J S,2,4,7,6,7,,,,6,32,
,,,,2601,MARTINEZ M G,4,8,6,2,4,,,1,9,34,
,,,,2602,WARD J E,2,8,8,7,1,,,,15,41,
,,,,2603,MEKNUNI M,6,14,6,1,1,,,1,13,42,
,,,,2604,OWENS D J,2,3,7,6,4,,,,11,33,
,,,,2605,MEKNUNI M,8,4,12,2,5,,,,11,42,
,,,,2606,YAN S K,3,18,7,5,1,,1,1,9,45,
,,,,4292,YEE D K,3,7,3,8,8,,1,,18,48,
,,,,4293,CHITGAR M H,5,5,7,6,2,,1,,18,44,
,,,,4294,WONG J D,18,4,12,7,,,,3,6,50,
,,,,4295,KORKHMAZYAN N N,9,2,11,4,7,,1,,7,41,
,,,,4296,LIAO G,6,7,18,,5,,,,4,40,
,,,,4297,KIM J J,6,5,6,1,4,,,,12,34,
,,,,4298,OKONJO‐ADIGWE C E,6,7,7,4,,,,,16,40,
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 59 of 85,,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Math,MATH,MATH,20,4299,AKA D O,9,3,10,2,4,,,,5,33,
,,,,4300,KARKAFI R H,3,3,6,3,11,,,,12,38,
,,MATH,21,2607,MOASSESSI M,4,1,11,7,7,,2,,5,37,
,,,,2608,HARJUNO T,2,5,6,2,4,,,,21,40,
,,,,2609,GRAVES L P,,2,1,3,15,,,,12,33,
,,,,2610,MCDONNELL P L,6,32,7,2,3,,,,4,54,
,,,,2611,LEE P H,3,2,4,,9,,,,16,34,
,,,,2612,KAMIN G,6,5,4,1,3,,,,16,35,
,,,,4301,HARANDIAN R,6,7,6,3,7,,,,10,39,
,,,,4302,ENGLAND A M,5,8,12,1,8,,,,9,43,
,,,,4303,CARTY B,5,4,6,3,3,,,,8,29,
,,,,4304,ATIQUE N,4,11,13,6,3,,,,6,43,
,,MATH,26,2613,LEE K H,8,14,14,5,,1,,,3,45,
,,,,2614,GREEN L A,3,4,3,4,9,,,,5,28,
,,,,2615,RODAS B G,3,2,4,1,4,,,,22,36,
,,,,2616,BOOSHERI S G,,4,1,3,7,,,,17,32,
,,,,2617,BASKAUSKAS V A,2,7,9,1,3,,,,10,32,
,,,,2618,BAYSSA B T,7,6,6,3,4,,,,8,34,
,,,,4305,KAVIANI K,8,8,3,,9,,,1,10,39,
,,,,4306,HE F Y,7,9,5,4,2,,,,12,39,
,,MATH,28,2619,WONG B L,1,3,6,9,4,,,,19,42,
,,,,2620,KAMIN G,10,9,12,3,3,,,,12,49,
,,,,4307,KAVIANI K,11,10,10,2,5,,,,14,52,
,,MATH,29,2621,RODAS B G,11,12,6,3,2,,,,13,47,
,,MATH,31,2622,RAHNAVARD M H,5,1,6,4,10,,,,13,39,
,,,,2623,LOPEZ MA,,7,6,3,10,,,,10,36,
,,,,2624,JIMENEZ B S,,9,10,7,8,,,3,9,46,
,,,,2625,PHUNG Q T,,,6,6,7,,5,1,10,35,
,,,,2626,MAN S,1,2,4,3,4,,1,1,19,35,
,,,,2627,SASO M,3,6,12,1,10,,,,11,43,
,,,,2628,KONYA W,,1,6,9,6,,,,19,41,
,,,,2629,LEE K H,8,8,14,7,,,,1,7,45,
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 60 of 85,,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Math,MATH,MATH,31,2630,GIZAW A,1,5,12,8,4,,2,,14,46,
,,,,2631,LOPEZ MA,,4,5,3,15,,,,10,37,
,,,,2632,CHEN C,7,4,7,6,3,,1,,7,35,
,,,,2633,BRESLOFF J L,3,,9,3,3,,2,2,16,38,
,,,,2634,GARCIA E E,3,6,16,8,4,,,,11,48,
,,,,2635,PHUA N,2,2,2,3,11,,,1,23,44,
,,,,2636,HARANDIAN R,4,5,16,3,6,,,,14,48,
,,,,2637,BRONIE B L,6,6,7,4,1,1,1,,18,44,
,,,,2638,KING W S,6,8,22,3,2,,,2,11,54,
,,,,2639,EMERSON A J,9,8,5,11,7,1,,,4,45,
,,,,2640,SIAMPTANI M,4,6,9,5,3,,,,9,36,
,,,,2641,SIMHAN S V,4,6,11,8,6,,,,3,38,
,,,,2642,JIANG J,1,6,27,2,5,1,1,1,6,50,
,,,,4308,TADELE G T,4,3,8,7,8,,,,12,42,
,,,,4309,SAAKIAN L,4,3,7,3,7,,,,10,34,
,,,,4310,HARJUNO T,1,2,8,3,4,,,,23,41,
,,,,4311,CHAU E,4,8,4,4,6,,,,11,37,
,,,,4312,OWAKA E A,5,10,9,5,2,,1,1,11,44,
,,,,4313,SIMPSON‐RODGERS N,5,6,2,4,2,,,,16,35,
,,,,4314,ORTEGA J A,4,5,4,5,5,,,1,22,46,
,,,,4315,ENGLAND A M,3,4,1,1,16,,1,,14,40,
,,,,4316,SHEYNSHTEYN A S,3,4,2,14,,,,,9,32,
,,,,4317,MOZAFARI R R,6,7,10,5,1,,,,8,37,
,,MATH,32,2643,LONDON J S,2,4,9,4,8,,,,19,46,
,,,,2644,HERICHI H,19,14,8,3,1,,,1,5,51,
,,,,2645,KARASIK P A,3,4,5,1,15,,,1,19,48,
,,,,2646,YEE D K,5,9,6,2,7,,1,,17,47,
,,,,2647,LONDON J S,3,7,5,6,13,,,,12,46,
,,,,2648,TU W,3,5,3,10,5,,,,16,42,
,,,,2649,SMITH S P,9,11,6,3,5,,,,6,40,
,,,,2650,MARDIROSIAN R,10,3,9,6,6,,1,1,10,46,
,,,,4318,PACHAS‐FLORES W,5,6,3,5,6,,,,13,38,
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 61 of 85,,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Math,MATH,MATH,32,4319,PEREZ R E,15,11,5,1,2,,,2,5,41,
,,MATH,41,4320,PEREZ‐FERNANDEZ L,,6,4,,,,,,4,14,
,,MATH,54,2651,NGUYEN D T,9,10,8,4,8,,,,7,46,
,,,,2652,NGUYEN D T,4,4,6,7,13,,,,11,45,
,,,,2653,GHARAMANIANS J,4,7,5,4,9,,,,13,42,
,,,,2654,ZILBERBRAND M,3,5,5,5,11,,,,13,42,
,,,,2655,TU W,6,6,3,6,7,,,,15,43,
,,,,2656,MCGRAW C K,11,13,4,5,7,,,,6,46,
,,,,2657,MCGRAW C K,9,12,5,3,7,,,,8,44,
,,,,2658,SOLEYMANI S,17,7,5,8,2,1,,,15,55,
,,,,2659,EDINGER G C,4,9,3,3,4,,,,21,44,
,,,,2660,FANELLI D,4,9,12,,5,,,,16,46,
,,,,2661,EDINGER G C,4,5,7,3,2,,,,4,25,
,,,,2662,JAHANGARD E,1,3,5,10,,,,,23,42,
,,,,2663,BASKAUSKAS V A,3,13,14,3,1,,,,7,41,
,,,,2664,JAHANGARD E,4,4,10,1,9,,,,13,41,
,,,,2665,HUANG C Y,21,10,5,1,1,1,,,6,45,
,,,,2666,PACHAS‐FLORES W,9,8,7,3,8,,,,13,48,
,,,,2667,PACHAS‐FLORES W,6,4,7,2,13,,,,11,43,
,,,,3321,XIE M C,6,4,9,1,7,,,1,17,45,
,,,,4321,MALAKAR S R,2,7,5,1,4,,1,,23,43,
,,,,4322,MARTINEZ M G,14,5,,,,1,,,7,27,
,,,,4323,NIKOLAYCHUK A M,2,6,7,4,4,,,,16,39,
,,,,4324,PETIKYAN G,15,16,8,,3,,,,7,49,
,,,,4325,WALKER C W,17,16,4,5,1,,,,4,47,
,,,,4326,CARTY B,9,16,7,3,5,,,,5,45,
,,,,4327,YANKEY K A,4,15,14,3,4,2,,,11,53,
,,,,4328,PEREZ R E,22,14,3,2,,,,1,2,44,
,,,,4329,YANKEY K A,6,21,19,1,1,1,,,8,57,
,,MATH,81,2668,QUEVEDO J M,,3,4,4,13,,,,5,29,
,,,,2669,QUEVEDO J M,,1,6,5,13,,,,8,33,
,,,,2670,ULRICH J W,,3,5,6,13,,,,12,39,
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 62 of 85,,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Math,MATH,MATH,81,2671,PHUNG Q T,2,4,6,5,2,,,,13,32,
,,,,2672,SOURY S,2,3,2,5,9,,,,14,35,
,,,,2673,PHUNG Q T,,5,2,1,8,,,,13,29,
,,,,2674,CHAU E,1,6,9,3,9,,,,8,36,
,,,,2675,LAI I,5,3,1,6,11,,,,10,36,
,,,,3261,BAYSSA B T,3,11,3,1,8,,,,7,33,
,,,,4330,HE F Y,8,11,4,2,,,,,6,31,
,,,,4331,MARTINEZ M G,9,8,1,2,8,,,,5,33,
,,,,4332,EVINYAN Z,1,5,10,3,4,,,,12,35,
,,,,4333,HECHT S E,3,7,5,8,6,,,,3,32,
,,,,4334,CHITGAR M H,1,9,5,2,2,,,,8,27,
,,,,4335,RAFFEL C C,7,5,2,1,8,,,,7,30,
,,MATH,84,2676,GIZAW A,9,9,13,7,,1,,,3,42,
,,,,2677,RAHNAVARD M H,2,7,14,7,8,,,,7,45,
,,,,2678,PETIKYAN G,3,10,12,,7,,,,10,42,
,,,,2679,QUEVEDO J M,1,2,12,10,4,,,,2,31,
,,,,2680,CHEN C,5,6,8,9,5,,,,11,44,
,,,,2681,HALAKA E F,28,11,2,,1,,,,5,47,
,,,,2682,BRONIE B L,2,7,6,3,7,,,2,16,43,
,,,,2683,BOJKOV A,6,8,9,7,11,,1,,7,49,
,,,,2684,LOPEZ MA,1,5,9,2,6,,2,,9,34,
,,,,2685,ESMAEILI F A,1,5,21,10,4,,,,3,44,
,,,,2686,LEE L S,8,11,13,3,5,,,,2,42,
,,,,2687,LEE P H,2,4,8,16,,,,,14,44,
,,,,2688,CHAN H J,1,3,8,9,11,,1,,7,40,
,,,,2689,OKONJO‐ADIGWE C E,2,6,4,6,,,,1,13,32,
,,,,4336,KING W S,11,16,5,2,3,,,,8,45,
,,,,4337,OWENS D J,2,5,13,9,3,,,,7,39,
,,,,4338,ATIQUE N,9,21,2,1,4,,,1,1,39,
,,,,4339,HECHT S E,1,2,4,3,2,,,,4,16,
,,,,4340,JIANG J,4,9,8,11,,,,,3,35,
,,,,4341,YAN S K,11,8,5,1,,,,,7,32,
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 63 of 85,,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Math,MATH,MATH,85,2690,PHUNG Q T,2,2,9,7,5,,,,12,37,
,,,,2691,MAZOROW M M,3,6,9,7,6,,,,13,44,
,,,,2692,BENE A J,3,3,9,16,11,,,,9,51,
,,,,2693,MIANO I A,3,10,13,8,7,,,,8,49,
,,,,2694,FOREMAN N J,1,18,9,6,7,,1,,7,49,
,,,,2695,ESMAEILI F A,1,13,12,9,,,,,4,39,
,,,,2696,HERICHI H,3,5,9,11,13,,,,12,53,
,,,,2697,LEE P H,4,1,2,14,,,,,12,33,
,,,,2698,HALAKA E F,19,12,5,2,3,,,,3,44,
,,,,4342,CUDA H R,6,10,11,2,11,,,1,7,48,
,,,,4343,BATEMAN M,2,5,8,3,7,,,,16,41,
,,,,4344,LEE L S,7,10,10,2,5,,,,12,46,
,,,,4345,CHAN H J,,4,6,11,5,,,,10,36,
,,,,4346,EVINYAN Z,8,9,8,2,6,,,1,6,40,
Modern Lang/,ARABIC,ARABIC,1,4017,BEZRATI S,30,1,1,1,1,2,,,3,39,
,ASL,ASL,1,4036,DANA M,9,11,8,2,4,,,,5,39,
,CHNESE,CHNESE,1,1365,LI G,6,4,,3,7,,,,7,27,
,,,,1366,WU X,7,6,6,1,4,,,,15,39,
,,,,4075,WU X,10,5,2,1,,,,,15,33,
,,CHNESE,2,4076,WU D,17,11,2,,1,,1,,2,34,
,,CHNESE,4,1367,WU X,8,3,,,,,,,2,13,
,,CHNESE,8,4077,YU X,10,3,,,3,,,,6,22,
,,CHNESE,9,4078,YU X,,4,3,2,3,,,2,2,16,
,FRENCH,FRENCH,1,2251,ROZENKOPF F,15,3,1,1,2,,,,10,32,
,,,,2252,CHAPMAN S P,5,6,5,4,12,,,,3,35,
,,,,2253,POSNER L,10,6,6,3,3,,,,7,35,
,,,,2254,BREEDLOVE K E,15,10,8,4,,,,,6,43,
,,,,4218,BREEDLOVE K E,8,10,4,5,,,,2,4,33,
,,,,4219,APARICIO M A,4,4,4,2,3,,,1,9,27,
,,FRENCH,2,2255,BAILEY K A,2,5,4,2,4,,,,6,23,
,,,,2256,BREEDLOVE K E,17,8,5,,,,,,5,35,
,,,,2257,APARICIO M A,2,4,2,4,,,1,,6,19,
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 64 of 85,,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Modern Lang/,FRENCH,FRENCH,2,4220,KOKOVENA E A,1,1,2,2,,,,1,3,10,
,,FRENCH,3,4221,ISNER‐BALL D R,17,6,1,,,,,3,5,32,
,,FRENCH,8,2259,APARICIO M A,6,6,,,,,,,7,19,
,GERMAN,GERMAN,1,2285,VAN RENSSELAER I E,12,8,4,4,,,,,4,32,
,,,,2286,TANAKA D J,7,7,2,1,2,,,,12,31,
,,,,4230,LASHGARI RENSEL M,14,4,5,,,,,,9,32,
,,GERMAN,2,2287,GERL A,7,5,4,2,1,,,,1,20,
,,GERMAN,3,2288,GERL A,4,3,4,1,2,,,1,2,17,
,,GERMAN,4,2289,GERL A,3,,1,1,,,,,1,6,
,,GERMAN,8,2290,TANAKA D J,5,3,,1,,,,2,1,12,
,HEBREW,HEBREW,1,4245,MARGOLIS F S,10,9,1,2,1,,1,,9,33,
,,HEBREW,2,4246,ZWANG‐WEISSMAN,10,6,3,1,3,1,,,8,32,
,ITAL,ITAL,1,2439,MUNIZ GRACIA A,5,9,10,1,3,,,,10,38,
,,,,2440,LORENZI P,3,7,5,7,,,,,12,34,
,,,,2441,MUNIZ GRACIA A,7,5,3,3,5,,,,9,32,
,,,,4259,GIRIBALDI M,12,4,2,2,,,,,10,30,
,,ITAL,2,2442,MUNIZ GRACIA A,10,4,2,,,,,,3,19,
,,,,4260,TROMBETTA G N,11,3,1,,,1,,,3,19,
,,ITAL,3,2443,KEMITCH F A,8,6,2,,,,,1,3,20,
,,ITAL,8,2444,KEMITCH F A,13,,,,,,,,8,21,
,JAPAN,JAPAN,1,2445,SKROBAK MA F,21,3,5,1,4,,,,2,36,
,,,,2446,JOHNSTON S K,6,7,5,4,1,,,,11,34,
,,,,2447,SKROBAK MA F,23,4,2,1,,1,,,2,33,
,,,,2448,HASHIMOTO Y,13,6,3,3,3,,,,4,32,
,,,,2449,OWENS Y T,8,9,3,2,5,,,,7,34,
,,,,2450,TSUBOI Y,13,5,5,3,,,1,,7,34,
,,,,2451,KINJO H,17,7,3,1,,,,,8,36,
,,,,3325,KUBO M S,6,6,4,2,5,,,,8,31,
,,,,4261,KUBO M S,6,7,2,2,11,,1,,6,35,
,,JAPAN,2,2452,COMRIE A K,11,10,7,4,1,,,,5,38,
,,,,2453,NISHIKAWA M,13,4,7,3,,,,1,1,29,
,,,,2454,NISHIKAWA M,14,8,2,4,2,,,,2,32,
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 65 of 85,,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Modern Lang/,JAPAN,JAPAN,2,4262,NISHIKAWA M,18,5,1,4,,,,,3,31,
,,,,4263,MIURA Y,17,9,2,1,4,,1,,3,37,
,,JAPAN,3,2455,TADA K,4,3,3,,,,1,,2,13,
,,,,4264,TAKEMORI K,18,4,1,1,1,,,,1,26,
,,JAPAN,4,2456,SKROBAK MA F,23,5,2,2,,,,,1,33,
,KOREAN,KOREAN,1,2540,CHA J,16,10,5,1,,,,,3,35,
,,,,2541,CHA J,22,5,3,1,,,,,5,36,
,,KOREAN,2,2542,KIM JU,20,7,4,,,,,1,5,37,
,,KOREAN,4,2543,CHA J,25,2,,,,,,1,3,31,
,LING,LING,1,2547,HARCLERODE J E,14,11,6,4,,,,,6,41,
,PERSIN,PERSIN,2,4400,POURZANGIABADI B,22,6,,2,,,,,1,31,
,RUSS,RUSS,2,4460,BAUCKUS S J,26,3,,1,,,,,8,38,
,SPAN,SPAN,1,3179,BOLIVAR‐OWEN E,6,7,1,2,,,2,,13,31,
,,,,3180,BOLIVAR‐OWEN E,3,10,2,4,1,,,,10,30,
,,,,3181,TRIVES T,4,8,2,6,,1,,,11,32,
,,,,3182,TRIVES T,3,5,,2,4,,2,,15,31,
,,,,3183,BARRIODEMENDOZA M,14,2,2,,,,,1,11,30,
,,,,3184,BOLIVAR‐OWEN E,8,8,1,1,,,,,10,28,
,,,,3185,BUZATU A,4,9,7,1,6,,1,,7,35,
,,,,3186,CANDELARIA C,7,1,4,1,2,,1,,8,24,
,,,,3187,ERICKSON M P,4,2,2,,,,,,13,21,
,,,,3188,ERICKSON M P,5,3,6,2,,,,,13,29,
,,,,4462,RODRIGUEZ JEANNETTE,16,4,4,1,2,,,1,4,32,
,,,,4463,QUINONES H C,5,6,6,2,4,,,,11,34,
,,SPAN,2,3189,KIM YUNSOOK,5,6,4,2,,,,,6,23,
,,,,3190,ZARATE S,7,3,3,2,,,,,8,23,
,,,,3191,MIZUKI A H,4,4,2,4,3,,,,7,24,
,,,,3192,GONZALEZ CA,10,1,2,5,3,,,,7,28,
,,,,3193,SCHAFFER S C,8,6,10,1,,,,,7,32,
,,,,4464,BURKE V,7,7,5,1,,,,,5,25,
,,,,4465,NDOLEY M N,4,5,1,3,,,,2,14,29,
,,SPAN,3,3194,ZAMUDIO BROOKS M G,4,5,2,2,2,1,,,3,19,
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 66 of 85,,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Modern Lang/,SPAN,SPAN,3,4466,VOGEL‐ZUIDERWEG,6,8,3,,,,,,3,20,
,,SPAN,4,3196,FIGUEROA A B,16,9,5,,1,,,,1,32,
,,SPAN,8,3197,TRIVES T,5,2,1,,,2,1,,6,17,
,,SPAN,11,3198,ANDERSON R A,4,5,5,4,5,,,,5,28,
,,,,3199,ANDERSON R A,1,10,10,3,8,,,,2,34,
,,SPAN,12,3200,ANDERSON R A,6,8,2,1,1,,,,2,20,
,,SPAN,31A,3201,MIZUKI A H,8,2,4,2,6,,,1,3,26,
,,,,3202,BURKE V,3,4,,3,4,,,,15,29,
Music,MUSIC,MUSIC,1,2748,PILLICH G S,5,7,7,1,3,,,,11,34,
,,,,2749,YOUNG A L,7,4,3,,9,,,,9,32,
,,,,2750,CHOU L,21,8,5,,4,,,,3,41,
,,,,2751,ZUSMAN S P,6,4,1,,3,,,1,9,24,
,,,,2752,TITMUS J G,34,10,,,,,,,4,48,
,,,,2753,ZUSMAN S P,18,2,3,,2,,,,12,37,
,,,,2754,TITMUS J G,32,7,,,3,,,,3,45,
,,,,4363,MORA R K,26,6,5,2,,,,,4,43,
,,,,4364,HOLT D K,12,4,2,1,,,,,12,31,
,,,,4365,MORA R K,23,5,1,2,,,,,5,36,
,,MUSIC,2,2755,DRISCOLL B S,5,10,4,6,2,,,,10,37,
,,,,2756,DRISCOLL B S,4,7,4,5,4,,,,7,31,
,,,,4366,DUTTON D L,3,1,10,,,,,1,3,18,
,,MUSIC,3,2757,GOODMAN D B,6,10,2,1,,,,1,2,22,
,,MUSIC,4,2758,GOODMAN D B,9,7,2,1,,,,,,19,
,,MUSIC,6,2759,DRISCOLL B S,5,15,3,2,1,,1,,9,36,
,,,,2760,TAKESUE S A,4,3,5,2,9,,,,8,31,
,,,,4367,DUTTON D L,3,3,3,3,1,,,1,4,18,
,,MUSIC,7,2761,GOODMAN D B,8,5,5,1,,,,,2,21,
,,MUSIC,8,2762,GOODMAN D B,13,3,2,1,,,,,,19,
,,MUSIC,13,4488,CARLSON M C,9,5,,,1,,,,2,17,
,,MUSIC,31,2763,TRABOLD W E,4,4,1,,2,,,1,11,23,
,,MUSIC,32,2764,BERGMAN J F,15,2,4,2,7,1,,,3,34,
,,,,2765,CARTER T M,20,3,4,,2,,,,4,33,
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 67 of 85,,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Music,MUSIC,MUSIC,32,2766,BERGMAN J F,17,4,7,1,13,,,,7,49,
,,,,2767,TRABOLD W E,7,13,9,,1,,,,5,35,
,,,,2768,MARTIN J M,23,2,,,,,,1,4,30,
,,,,2769,ZUSMAN S P,16,3,,,1,,,,3,23,
,,,,2770,YOUNG A L,11,7,6,1,2,,,1,,28,
,,,,2771,TITMUS J G,30,6,,,2,,,1,5,44,
,,,,2772,HOLT D K,4,5,3,7,4,,,1,15,39,
,,,,2773,GOODMAN D B,6,3,4,1,2,,,,5,21,
,,,,2774,YOUNG A L,14,11,8,1,4,,,,1,39,
,,,,2775,PARNELL D J,31,,,,,,,,,31,
,,,,2776,SMITH J E,4,4,3,1,3,,,,5,20,
,,,,2777,TURNER J F,4,4,5,1,10,,,,9,33,
,,MUSIC,33,2779,FIDDMONT F K,30,1,,,,,,,3,34,
,,,,2780,PILLICH G S,20,7,5,1,4,,,,1,38,
,,,,2781,FIDDMONT F K,78,19,6,4,11,,1,,5,124,
,,,,2782,ONEAL K A,55,,,,,,,,,55,
,,,,2783,TERRY L,12,3,2,4,7,,,1,,29,
,,,,2784,ONEAL K A,57,,,,1,,,,1,59,
,,,,4368,ONEAL K A,58,,,,,,,,,58,
,,,,4369,TERRY L,13,10,5,,5,,,,2,35,
,,,,4370,TERRY L,12,13,2,2,1,,,,4,34,
,,MUSIC,36,2785,ALTMIRE M,11,5,10,2,9,,,1,5,43,
,,,,4371,PARNELL D J,22,4,,,6,,,,3,35,
,,MUSIC,37,2786,ALVISO J R,11,8,12,10,4,,,,33,78,
,,,,4372,ALVISO J R,6,3,6,1,4,,,,6,26,
,,MUSIC,42,4373,DE STEFANO J D,22,,,,,,,,1,23,
,,MUSIC,45,2787,CHAPMAN K R,1,,,,2,,,,,3,
,,MUSIC,50A,2788,TRABOLD W E,12,4,4,6,2,,,,5,33,
,,,,2789,DE STEFANO J D,20,2,,,,1,,,8,31,
,,,,2790,OLIVER G A,14,2,1,3,4,2,,1,5,32,
,,,,4374,PARNELL D J,13,2,,,6,,,,11,32,
,,MUSIC,50B,2791,DE STEFANO J D,15,4,,,1,,,,7,27,
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 68 of 85,,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Music,MUSIC,MUSIC,50B,2792,DE STEFANO J D,19,3,,3,,,,,6,31,
,,,,4375,KAHN D Z,11,1,1,2,,,,1,6,22,
,,MUSIC,53,4377,BREKKE I J,19,,,,,,,,4,23,
,,MUSIC,55,4378,HULS J J,16,2,,,,,,,2,20,
,,MUSIC,57,4379,GORDON G R,9,2,1,1,2,,,,2,17,
,,MUSIC,59,2793,BELAN W L,10,2,1,,,,,,3,16,
,,,,3289,LOCH A J,17,,,,,,,,,17,
,,MUSIC,60A,2794,STERLING J,4,4,1,,,,,,4,13,
,,,,2795,KIM J,8,2,1,1,1,,,,8,21,
,,,,2796,TUIT R H,17,3,1,,,,,,3,24,
,,,,2797,GLIADKOVSKAYA E,5,2,1,,,,,,6,14,
,,,,2798,KIM J,6,2,2,1,3,,,,2,16,
,,,,2799,KOZLOVA YU V,13,1,,,,,,,2,16,
,,,,2800,STERLING J,7,1,2,1,,,,,4,15,
,,,,2801,SCHREINER G,10,1,,,,,,,3,14,
,,,,2802,CHOU L,10,4,1,,,,,,3,18,
,,,,4380,GLIADKOVSKAYA E,8,,1,2,,,,,8,19,
,,,,4381,SCHREINER G,8,1,1,,,1,,,7,18,
,,MUSIC,60B,2803,KOZLOVA YU V,4,3,1,1,,,,,5,14,
,,,,2804,KIM J,5,3,1,3,,,,,3,15,
,,,,2805,CHOU L,13,2,,2,,1,,,2,20,
,,,,2806,STERLING J,7,2,3,,,,,,7,19,
,,MUSIC,60C,2808,KOZLOVA YU V,10,4,1,,,,,,5,20,
,,,,4382,CHOU L,11,2,,,,1,,1,5,20,
,,MUSIC,60D,2809,KOZLOVA YU V,10,4,1,1,,,,,3,19,
,,MUSIC,61B,2810,CHOU L,15,,,,,,,,2,17,
,,MUSIC,63,2811,CHOU L,6,1,,,,,,2,4,13,
,,MUSIC,64,2812,KOZLOVA YU V,17,1,,,,,,,1,19,
,,MUSIC,65B,4383,AUGUSTINE W J,13,,,,,,,,1,14,
,,MUSIC,66,2813,TAKESUE S A,8,,2,3,,,,,5,18,
,,MUSIC,69D,2814,KOZLOVA YU V,12,,1,,,,,,3,16,
,,MUSIC,70A,2815,VERHOEVEN M,15,3,,,,,,1,4,23,
"Wednesday, October 01, 2014",,,,,,,,,,,,,,Page 69 of 85,,
Department,Subject,Course,Section,,Instructor,A,B,C,D,F,IP,IX,NP,P,W,Grand Total
Music,MUSIC,MUSIC,70B,2816,VERHOEVEN M,5,1,,,,1,,,2,9,
,,MUSIC,70C,2817,VERHOEVEN M,6,,,,,,,,,6,
,,MUSIC,71,2818,MORA R K,6,2,,,,,,,1,9,
,,MUSIC,72,2819,MORA R K,6,1,,,,,,,2,9,
,,MUSIC,73A,2820,ALTMIRE M,8,3,1,2,,,,1,2,17,
,,MUSIC,73B,2821,ALTMIRE M,4,2,,3,,,,,5,14,
,,MUSIC,74,4384,MARTIN J M,15,1,,,,,,,,16,
,,MUSIC,76,2822,MORA R K,5,3,,,,,,,,8,
,,MUSIC,77,4385,MC KEOWN K O,12,,,,,,,,1,13,
,,MUSIC,78,3290,WHALEY T L,15,,,,,,,,,15,
,,,,4386,FIDDMONT F K,10,1,,,,,,,,11,
,,MUSIC,79A,2823,FIDDMONT F K,13,1,,3,,,,,5,22,
,,MUSIC,84A,2824,CHEESMAN J M,13,1,1,1,,,,,3,19,
,,,,2826,CHEESMAN J M,22,3,1,,,,,,4,30,
,,,,2827,SCHULMAN J,7,4,3,1,,,,,3,18,
,,,,2828,SCHULMAN J,8,5,2,1,,,,,2,18,
,,,,3274,HARMON J M,13,4,2,,,,,,1,20,
,,,,4387,CARTER T M,18,2,,,,,1,,7,28,
